Date,Open,High,Low,Close,Adj Close,Volume,New_Open,Difference,ave_5D,grad_5D,ave_20D,grad_20D
1/6/18,46.997501,47.564999,46.9375,47.560001,45.723324,93770000,47.91,0.912499,47.3820006,0.2735,47.44762565,0.06849995
4/6/18,47.91,48.355,47.837502,47.9575,46.10548,105064800,48.267502,0.357502,47.6775008,0.2955002,47.47300065,0.025375
5/6/18,48.267502,48.485001,48.09,48.327499,46.461178,86264000,48.407501,0.139999,48.0235008,0.346,47.48162565,0.008625
6/6/18,48.407501,48.52,47.98,48.494999,46.622211,83734400,48.535,0.127499,48.1825006,0.1589998,47.44587565,-0.03575
7/6/18,48.535,48.549999,48.084999,48.365002,46.497234,85388800,47.7925,-0.7425,48.168001,-0.0144996,47.4205007,-0.02537495
8/6/18,47.7925,48,47.442501,47.924999,46.074219,106627200,47.837502,0.045002,48.0840006,-0.0840004,47.4317506,0.0112499
11/6/18,47.837502,47.9925,47.552502,47.807499,45.961262,73234000,47.8475,0.009998,48.0235004,-0.0605002,47.3986255,-0.0331251
12/6/18,47.8475,48.1525,47.787498,48.07,46.213627,67644400,48.105,0.2575,47.8940006,-0.1294998,47.33825045,-0.06037505
13/6/18,48.105,48.220001,47.610001,47.674999,45.833878,86553600,47.887501,-0.217499,47.8370006,-0.057,47.2806254,-0.05762505
14/6/18,47.887501,47.892502,47.555,47.700001,45.857906,86440400,47.5075,-0.380001,47.6635004,-0.1735002,47.24950035,-0.03112505
15/6/18,47.5075,47.540001,47.064999,47.209999,45.386845,246876800,46.970001,-0.537499,47.3510004,-0.3125,47.21050045,-0.0389999
18/6/18,46.970001,47.305,46.799999,47.185001,45.362804,73939600,46.285,-0.685001,47.0475008,-0.3034996,47.1892503,-0.02125015
19/6/18,46.285,46.5825,45.862499,46.422501,44.629753,134314000,46.587502,0.302502,46.8325006,-0.2150002,47.0915004,-0.0977499
20/6/18,46.587502,46.799999,46.432499,46.625,44.824429,82514800,46.8125,0.224998,46.6370004,-0.1955002,47.0255002,-0.0660002
21/6/18,46.8125,47.087502,46.235001,46.365002,44.574467,102847600,46.529999,-0.282501,46.4129998,-0.2240006,46.9208751,-0.1046251
22/6/18,46.529999,46.537498,46.174999,46.23,44.444683,108801600,45.849998,-0.680001,46.3055,-0.1074998,46.8118751,-0.109
25/6/18,45.849998,46.23,45.182499,45.5425,43.783733,126652400,45.747501,-0.102497,46.2494994,-0.0560006,46.7910001,-0.020875
26/6/18,45.747501,46.6325,45.634998,46.107498,44.326908,98276800,46.307499,0.559998,46.0919998,-0.1574996,46.7830001,-0.008
27/6/18,46.307499,46.82,46.0075,46.040001,44.262024,101141200,46.025002,-0.282497,46.1004996,0.0084998,46.7468751,-0.036125
28/6/18,46.025002,46.552502,45.950001,46.375,44.58408,69460800,46.572498,0.547496,46.1215004,0.0210008,46.7107501,-0.036125
29/6/18,46.572498,46.797501,45.727501,46.2775,44.490349,90950800,45.955002,-0.617496,46.3614998,0.2399994,46.70487505,-0.00587505
2/7/18,45.955002,46.825001,45.855,46.794998,44.987865,70925200,46.947498,0.992496,46.3629998,0.0015,46.7235001,0.01862505
3/7/18,46.947498,46.987499,45.884998,45.98,44.20433,55819200,46.314999,-0.632499,46.4289994,0.0659996,46.74687505,0.02337495
5/7/18,46.314999,46.602501,46.07,46.349998,44.560051,66416800,46.355,0.040001,46.5894998,0.1605004,46.82987505,0.083
6/7/18,46.355,47.107498,46.299999,46.9925,45.177734,69940800,47.375,1.02,46.9339998,0.3445,46.871625,0.04174995
9/7/18,47.375,47.669998,47.325001,47.645,45.805035,79026400,47.677502,0.302502,46.9695002,0.0355004,46.92825,0.056625
10/7/18,47.677502,47.82,47.544998,47.587502,45.749767,63756400,47.125,-0.552502,47.1830004,0.2135002,46.98524995,0.05699995
11/7/18,47.125,47.445,46.9025,46.970001,45.156109,75326000,47.3825,0.2575,47.4660004,0.283,47.098375,0.11312505
12/7/18,47.3825,47.852501,47.327499,47.7575,45.913193,72164400,47.77,0.3875,47.5670006,0.1010002,47.2242499,0.1258749
13/7/18,47.77,47.959999,47.724998,47.8325,45.985298,50055600,47.880001,0.110001,47.5190002,-0.0480004,47.34149995,0.11725005
16/7/18,47.880001,48.162498,47.605,47.727501,45.884361,60172400,47.4375,-0.442501,47.6830002,0.164,47.4776249,0.13612495
17/7/18,47.4375,47.967499,47.299999,47.862499,46.014141,62138000,47.945,0.5075,47.6910004,0.0080002,47.5477499,0.070125
18/7/18,47.945,47.950001,47.482498,47.599998,45.761765,65573600,47.422501,-0.522499,47.7260004,0.035,47.62874985,0.08099995
19/7/18,47.422501,48.137501,47.422501,47.970001,46.117489,81147200,47.945,0.522499,47.6839998,-0.0420006,47.7705,0.14175015
20/7/18,47.945,48.107498,47.5425,47.860001,46.011738,82704800,47.669998,-0.275002,47.8189996,0.1349998,47.96200005,0.19150005
23/7/18,47.669998,47.990002,47.389999,47.9025,46.052593,63957600,48.112499,0.442501,47.8829994,0.0639998,48.23212505,0.270125
24/7/18,48.112499,48.415001,48.012501,48.25,46.386677,74791600,48.264999,0.1525,48.1289992,0.2459998,48.46337505,0.23125
25/7/18,48.264999,48.712502,48.107498,48.705002,46.824108,66839600,48.6525,0.387501,48.2894994,0.1605002,48.69600005,0.232625
26/7/18,48.6525,48.990002,48.4025,48.552502,46.677505,76304000,48.747501,0.095001,48.3504994,0.061,48.9153751,0.21937505
27/7/18,48.747501,48.797501,47.525002,47.744999,45.901176,96096000,47.974998,-0.772503,48.2429998,-0.1074996,49.1653751,0.25
30/7/18,47.974998,48.049999,47.267502,47.477501,45.644012,84118000,47.575001,-0.399997,48.5465002,0.3035004,49.3688751,0.2035
31/7/18,47.575001,48.035,47.334999,47.572498,45.73534,157492000,49.782501,2.2075,48.8450002,0.2985,49.59125,0.2223749
1/8/18,49.782501,50.439999,49.327499,50.375,48.429611,271742800,50.145,0.362499,49.447,0.6019998,49.84637505,0.25512505
2/8/18,50.145,52.095001,50.087502,51.8475,49.845245,249616000,51.7575,1.6125,50.2520004,0.8050004,50.06437505,0.218
3/8/18,51.7575,52.185001,51.369999,51.997501,49.989452,133789600,52,0.2425,51.2030006,0.9510002,50.340125,0.27574995
6/8/18,52,52.3125,51.767502,52.267502,50.249027,101701600,52.330002,0.330002,51.5490006,0.346,50.61087505,0.27075005
7/8/18,52.330002,52.375,51.689999,51.7775,49.77795,102349600,51.512501,-0.817501,51.9965006,0.4475,50.95362525,0.3427502
8/8/18,51.512501,51.952499,51.130001,51.8125,49.811596,90102000,52.3825,0.869999,52.0130006,0.0165,51.25800035,0.3043751
9/8/18,52.3825,52.445,51.799999,52.220001,50.203362,93970400,51.84,-0.5425,52.0785004,0.0654998,51.5210005,0.26300015
10/8/18,51.84,52.275002,51.6675,51.8825,50.053818,98444800,52.327499,0.487499,52.1205002,0.0419998,51.7715004,0.2504999
13/8/18,52.327499,52.737499,51.924999,52.217499,50.377018,103563600,52.540001,0.212502,52.279,0.1584998,52.04162545,0.27012505
14/8/18,52.540001,52.639999,52.064999,52.4375,50.589264,82992000,52.305,-0.235001,52.39,0.111,52.35725045,0.315625
15/8/18,52.305,52.685001,52.0825,52.560001,50.707451,115230400,52.9375,0.6325,52.6940002,0.3040002,52.71612535,0.3588749
16/8/18,52.9375,53.452499,52.8675,53.330002,51.450306,114001600,53.360001,0.422501,53.1335008,0.4395006,52.9788752,0.26274985
17/8/18,53.360001,54.487499,53.290001,54.395,52.477772,141708000,54.525002,1.165001,53.4655008,0.332,53.2622502,0.283375
20/8/18,54.525002,54.794998,53.7775,53.865002,51.966454,121150800,54.200001,-0.325001,53.7095012,0.2440004,53.50575015,0.24349995
21/8/18,54.200001,54.297501,53.5075,53.759998,51.86515,104639200,53.525002,-0.674999,53.8545008,0.1449996,53.7608752,0.25512505
22/8/18,53.525002,54.09,53.459999,53.762501,51.867565,76072400,53.662498,0.137496,54.012501,0.1580002,54.00675015,0.24587495
23/8/18,53.662498,54.262501,53.650002,53.872501,51.973682,75532800,54.150002,0.487504,53.9650002,-0.0475008,54.25900005,0.2522499
24/8/18,54.150002,54.224998,53.7775,54.040001,52.135281,73905600,54.287498,0.137496,54.0754998,0.1104996,54.41300015,0.1540001
27/8/18,54.287498,54.685001,54.0825,54.485001,52.564594,82100400,54.752499,0.465001,54.377999,0.3024992,54.5828751,0.16987495
28/8/18,54.752499,55.134998,54.73,54.924999,52.989086,91107200,55.037498,0.284999,54.8079994,0.4300004,54.6916251,0.10875
29/8/18,55.037498,55.872501,54.852501,55.744999,53.780193,109019200,55.8125,0.775002,55.3034988,0.4954994,54.8763751,0.18475
30/8/18,55.8125,57.064999,55.599998,56.2575,54.274616,195175200,56.627499,0.814999,55.8664994,0.5630006,55.05512515,0.17875005
31/8/18,56.627499,57.217499,56.5,56.907501,54.901714,173360400,57.102501,0.475002,56.3654998,0.4990004,55.23012515,0.175
4/9/18,57.102501,57.294998,56.657501,57.09,55.077778,109560400,57.247501,0.145,56.6695,0.3040002,55.339,0.10887485
5/9/18,57.247501,57.4175,56.275002,56.717499,54.71841,133332000,56.557499,-0.690002,56.5995004,-0.0699996,55.3351248,-0.0038752
6/9/18,56.557499,56.837502,55.325001,55.775002,53.809132,137160000,55.462502,-1.094997,56.3215004,-0.278,55.35637475,0.02124995
7/9/18,55.462502,56.342499,55.177502,55.325001,53.374989,150479200,55.237499,-0.225003,55.8015,-0.5200004,55.4331247,0.07674995
10/9/18,55.237499,55.462502,54.1175,54.5825,52.658661,158066000,54.502499,-0.735,55.599,-0.2025,55.5097498,0.0766251
11/9/18,54.502499,56.075001,54.139999,55.962502,53.990021,142996000,56.235001,1.732502,55.4635004,-0.1354996,55.5124998,0.00275
12/9/18,56.235001,56.25,54.959999,55.267502,53.319523,197114800,55.880001,-0.355,55.6585,0.1949996,55.5449999,0.0325001
13/9/18,55.880001,57.087502,55.642502,56.602501,54.60746,166825600,56.4375,0.557499,55.7184998,0.0599998,55.56987495,0.02487505
14/9/18,56.4375,56.709999,55.630001,55.959999,53.987614,127997200,55.537498,-0.900002,55.7074996,-0.0110002,55.61575015,0.0458752
17/9/18,55.537498,55.737499,54.317501,54.470001,52.550129,148780400,54.447498,-1.09,55.3854994,-0.3220002,55.63500005,0.0192499
18/9/18,54.447498,55.462502,54.279999,54.560001,52.636959,126286800,54.625,0.177502,55.2214994,-0.164,55.65300005,0.018
19/9/18,54.625,54.904999,53.825001,54.592499,52.668312,108495200,55.060001,0.435001,54.9729994,-0.2485,55.6385,-0.01450005
20/9/18,55.060001,55.57,54.787498,55.0075,53.068676,106435200,55.195,0.134999,54.7065002,-0.2664992,55.65175,0.01325
21/9/18,55.195,55.34,54.322498,54.415001,52.497063,384986800,54.205002,-0.989998,54.8045006,0.0980004,55.70862505,0.05687505
24/9/18,54.205002,55.314999,54.157501,55.197498,53.251984,110773600,54.9375,0.732498,54.9295006,0.125,55.78500005,0.076375
25/9/18,54.9375,55.705002,54.924999,55.547501,53.589638,98217600,55.25,0.3125,55.1085008,0.1790002,55.8007502,0.01575015
26/9/18,55.25,55.9375,54.939999,55.105,53.162746,95938800,55.955002,0.705002,55.3090004,0.2004996,55.87112525,0.07037505
27/9/18,55.955002,56.610001,55.884998,56.237499,54.255329,120724800,56.197498,0.242496,55.8654998,0.5564994,55.8776253,0.00650005
28/9/18,56.197498,56.459999,56.005001,56.435001,54.445858,91717600,56.987499,0.790001,56.2404998,0.375,55.7651253,-0.1125
1/10/18,56.987499,57.355,56.587502,56.814999,54.812481,94403200,56.8125,-0.174999,56.693,0.4525002,55.6985003,-0.066625
2/10/18,56.8125,57.5,56.657501,57.32,55.299675,99152800,57.512501,0.700001,57.0409996,0.3479996,55.68612545,-0.01237485
3/10/18,57.512501,58.3675,57.445,58.017502,55.972591,114619200,57.695,0.182499,57.1995004,0.1585008,55.70037545,0.01425
4/10/18,57.695,58.087502,56.682499,56.997501,54.988541,128168000,56.990002,-0.704998,56.912501,-0.2869994,55.7478755,0.04750005
5/10/18,56.990002,57.102501,55.145,56.072498,54.096138,134322000,55.552502,-1.4375,56.732001,-0.1805,55.71812545,-0.02975005
8/10/18,55.552502,56.200001,55.049999,55.942501,53.970722,118655600,55.91,0.357498,56.5025012,-0.2294998,55.6841254,-0.03400005
9/10/18,55.91,56.817501,55.5625,56.717499,54.71841,107564000,56.365002,0.455002,55.6895014,-0.8129998,55.7212502,0.0371248
10/10/18,56.365002,56.587502,54.012501,54.09,52.183521,167962400,53.630001,-2.735001,55.312501,-0.3770004,55.6722502,-0.049
11/10/18,53.630001,54.875,53.080002,53.612499,51.722851,212497600,55.105,1.474999,55.2600008,-0.0525002,55.6922503,0.0200001
12/10/18,55.105,55.720001,54.209999,55.5275,53.570351,161351600,55.290001,0.185001,55.0245004,-0.2355004,55.6158753,-0.076375
15/10/18,55.290001,55.4575,54.317501,54.34,52.424702,123164000,54.732498,-0.557503,54.8665002,-0.1580002,55.5047503,-0.111125
16/10/18,54.732498,55.747501,54.189999,55.537498,53.579994,116736000,55.575001,0.842503,55.0335,0.1669998,55.3952504,-0.1094999
17/10/18,55.575001,55.66,54.834999,55.297501,53.348454,91541600,54.465,-1.110001,54.9154998,-0.1180002,55.1940003,-0.2012501
18/10/18,54.465,54.935001,53.25,54.005001,52.101521,130325200,54.514999,0.049999,54.8469992,-0.0685006,55.0293753,-0.164625
19/10/18,54.514999,55.314999,54.357498,54.827499,52.895027,132314800,54.947498,0.432499,54.6919996,-0.1549996,54.88275035,-0.14662495
22/10/18,54.947498,55.84,54.735001,55.162498,53.21822,115168400,53.9575,-0.989998,54.7069998,0.0150002,54.6526253,-0.23012505
23/10/18,53.9575,55.8125,53.674999,55.682499,53.719887,155071200,55.650002,1.692502,54.6995002,-0.0074996,54.42875025,-0.22387505
24/10/18,55.650002,56.057499,53.634998,53.772499,51.877209,163702000,54.427502,-1.2225,54.5915,-0.1080002,54.15725025,-0.2715
25/10/18,54.427502,55.345001,54.1875,54.950001,53.013203,119423200,53.974998,-0.452504,54.5615006,-0.0299994,53.91362515,-0.2436251
26/10/18,53.974998,55.047501,53.1675,54.075001,52.169056,189033600,54.797501,0.822503,54.3275002,-0.2340004,53.85687505,-0.0567501
29/10/18,54.797501,54.922501,51.522499,53.060001,51.189819,183742000,52.787498,-2.010003,54.0415,-0.2860002,53.6710001,-0.18587495
30/10/18,52.787498,53.794998,52.317501,53.325001,51.445477,146640000,54.220001,1.432503,54.1084998,0.0669998,53.39400005,-0.27700005
31/10/18,54.220001,55.112499,54.154999,54.715,52.786488,153435600,54.762501,0.5425,53.7910004,-0.3174994,53.0527502,-0.34124985
1/11/18,54.762501,55.59,54.202499,55.555,53.596882,233292800,52.387501,-2.375,53.0465004,-0.7445,52.69775005,-0.35500015
2/11/18,52.387501,53.412498,51.357498,51.869999,50.041767,365314800,51.075001,-1.3125,52.5850008,-0.4614996,52.32937505,-0.368375
5/11/18,51.075001,51.0975,49.5425,50.397499,48.62117,264654800,50.48,-0.595001,52.0395006,-0.5455002,51.9848751,-0.34449995
6/11/18,50.48,51.18,50.422501,50.942501,49.146957,127531600,51.4925,1.0125,51.5860002,-0.4535004,51.6125002,-0.3723749
7/11/18,51.4925,52.514999,51.032501,52.487499,50.637501,133697600,52.494999,1.002499,51.3860002,-0.2,51.14425015,-0.46825005
8/11/18,52.494999,52.529999,51.6875,52.122501,50.460819,101450400,51.387501,-1.107498,51.121,-0.2650002,50.608375,-0.53587515
9/11/18,51.387501,51.502499,50.5625,51.1175,49.487858,137463200,49.75,-1.637501,50.6065002,-0.5144998,50.07374995,-0.53462505
12/11/18,49.75,49.962502,48.447498,48.5425,46.994953,204542000,47.907501,-1.842499,50.0029998,-0.6035004,49.5530001,-0.52074985
13/11/18,47.907501,49.294998,47.862499,48.057499,46.525414,187531600,48.474998,0.567497,48.9235,-1.0794998,48.957,-0.5960001
14/11/18,48.474998,48.619999,46.482498,46.700001,45.211193,243204000,47.0975,-1.377498,48.1709998,-0.7525002,48.52675005,-0.43024995
15/11/18,47.0975,47.9925,46.724998,47.852501,46.32695,185915200,47.625,0.5275,47.7209998,-0.45,48.09900005,-0.42775
16/11/18,47.625,48.7425,47.365002,48.3825,46.840054,147713200,47.5,-0.125,47.0579994,-0.6630004,47.6144999,-0.48450015
19/11/18,47.5,47.674999,46.247501,46.465,44.983685,167701200,44.592499,-2.907501,46.3494996,-0.7084998,47.30087495,-0.31362495
20/11/18,44.592499,45.3675,43.877499,44.244999,42.834461,271300800,44.932499,0.34,45.6769998,-0.6724998,47.00899985,-0.2918751
21/11/18,44.932499,45.067501,44.137501,44.195,42.786049,124496800,43.735001,-1.197498,44.864,-0.8129998,46.6319998,-0.37700005
23/11/18,43.735001,44.150002,43.025002,43.072498,41.699337,94496000,43.560001,-0.175,43.9394998,-0.9245002,46.22599985,-0.40599995
26/11/18,43.560001,43.737499,42.564999,43.654999,42.263264,179994000,42.877499,-0.682502,43.8574998,-0.082,45.6637499,-0.56224995
27/11/18,42.877499,43.692501,42.720001,43.560001,42.171295,165549600,44.182499,1.305,44.0040002,0.1465004,45.2401249,-0.423625
28/11/18,44.182499,45.322498,43.732498,45.235001,43.792892,184250000,45.665001,1.482502,44.2714996,0.2674994,44.8826248,-0.3575001
29/11/18,45.665001,45.700001,44.424999,44.887501,43.45647,167080000,45.072498,-0.592503,44.7824998,0.5110002,44.6183748,-0.26425
30/11/18,45.072498,45.0825,44.2575,44.645,43.22171,158126000,46.115002,1.042504,45.2544998,0.472,44.3071249,-0.3112499
3/12/18,46.115002,46.235001,45.302502,46.205002,44.731976,163210000,45.237499,-0.877503,45.0059998,-0.2485,44.02037485,-0.28675005
4/12/18,45.237499,45.5975,44.067501,44.172501,42.764263,165377200,42.939999,-2.2975,44.5474998,-0.4585,43.7063749,-0.31399995
6/12/18,42.939999,43.695,42.605,43.68,42.287476,172393600,43.372501,0.432502,43.7830002,-0.7644996,43.4063749,-0.3
7/12/18,43.372501,43.622501,42.075001,42.122501,40.779629,169126400,41.25,-2.122501,43.143,-0.6400002,43.18174985,-0.22462505
10/12/18,41.25,42.522499,40.8325,42.400002,41.048279,248104000,42.915001,1.665001,42.6154998,-0.5275002,42.8958749,-0.28587495
11/12/18,42.915001,42.947498,41.75,42.157501,40.813507,189126800,42.599998,-0.315003,42.5520002,-0.0634996,42.56099975,-0.33487515
12/12/18,42.599998,42.98,42.255001,42.275002,40.927265,142510800,42.622501,0.022503,42.3275,-0.2245002,42.23674975,-0.32425
13/12/18,42.622501,43.142502,42.387501,42.737499,41.375015,127594400,42.25,-0.372501,42.3499998,0.0224998,42.04087475,-0.195875
14/12/18,42.25,42.27,41.32,41.369999,40.051117,162814800,41.362499,-0.887501,42.0359998,-0.314,41.8004998,-0.24037495
17/12/18,41.362499,42.087502,40.682499,40.985001,39.678379,177151600,41.345001,-0.017498,41.8160002,-0.2199996,41.49887475,-0.30162505
18/12/18,41.345001,41.8825,41.0975,41.517502,40.193909,135366000,41.5,0.154999,41.3114996,-0.5045006,41.18137485,-0.3174999
19/12/18,41.5,41.862499,39.772499,40.2225,38.940197,196189200,40.099998,-1.400002,40.7044996,-0.607,40.6753747,-0.50600015
20/12/18,40.099998,40.5275,38.825001,39.2075,37.957561,259092000,39.215,-0.884998,39.8394994,-0.8650002,40.22012475,-0.45524995
21/12/18,39.215,39.540001,37.407501,37.682499,36.481174,382978400,37.037498,-2.177502,38.9854994,-0.854,39.93187475,-0.28825
24/12/18,37.037498,37.887501,36.647499,36.7075,35.537251,148676800,37.075001,0.037503,38.4774992,-0.5080002,39.63274965,-0.2991251
26/12/18,37.075001,39.307499,36.68,39.2925,38.039848,234330000,38.959999,1.884998,38.3324996,-0.1449996,39.46137455,-0.1713751
27/12/18,38.959999,39.192501,37.517502,39.037498,37.79298,212468400,39.375,0.415001,38.4159996,0.0835,39.2218745,-0.23950005
28/12/18,39.375,39.630001,38.637501,39.057499,37.812332,169165600,39.6325,0.2575,38.753,0.3370004,39.00287465,-0.21899985
31/12/18,39.6325,39.84,39.119999,39.435001,38.177807,140014000,38.7225,-0.91,38.5369996,-0.2160004,38.7573747,-0.24549995
2/1/19,38.7225,39.712502,38.557499,39.48,38.221367,148158800,35.994999,-2.727501,37.9714998,-0.5654998,38.52324975,-0.23412495
3/1/19,35.994999,36.43,35.5,35.547501,34.414234,365248800,36.1325,0.137501,37.5314996,-0.4400002,38.3686248,-0.15462495
4/1/19,36.1325,37.137501,35.950001,37.064999,35.88335,234428400,37.174999,1.042499,37.0829994,-0.4485002,38.2288747,-0.1397501
7/1/19,37.174999,37.2075,36.474998,36.982498,35.80349,219111200,37.389999,0.215,36.902999,-0.1800004,38.1226247,-0.10625
8/1/19,37.389999,37.955002,37.130001,37.6875,36.486012,164101200,37.822498,0.432499,37.3289992,0.4260002,38.07274985,-0.04987485
9/1/19,37.822498,38.6325,37.407501,38.327499,37.10561,180396400,38.125,0.302502,37.7464994,0.4175002,38.03887475,-0.0338751
10/1/19,38.125,38.4925,37.715,38.450001,37.224216,143122800,38.220001,0.095001,37.854,0.1075006,38.11337485,0.0745001
11/1/19,38.220001,38.424999,37.877499,38.072498,36.85873,108092800,37.712502,-0.507499,37.8895004,0.0355004,38.20312475,0.0897499
14/1/19,37.712502,37.817501,37.305,37.5,36.304485,129756800,37.567501,-0.145001,37.9790008,0.0895004,38.2024997,-0.00062505
15/1/19,37.567501,38.3475,37.512501,38.267502,37.04752,114843600,38.27,0.702499,38.0640006,0.0849998,38.1868747,-0.015625
16/1/19,38.27,38.970001,38.25,38.735001,37.500114,122278800,38.549999,0.279999,38.2950004,0.2309998,38.2458747,0.059
17/1/19,38.549999,39.415001,38.314999,38.965,37.722786,119284800,39.375,0.825001,38.5730002,0.2779998,38.3861247,0.14025
18/1/19,39.375,39.470001,38.994999,39.205002,37.955139,135004000,39.102501,-0.272499,38.7669996,0.1939994,38.67337485,0.28725015
22/1/19,39.102501,39.182499,38.154999,38.325001,37.103184,121576000,38.537498,-0.565003,38.8184996,0.0515,38.9593749,0.28600005
23/1/19,38.537498,38.785,37.924999,38.48,37.253242,92522400,38.5275,-0.009998,38.8824996,0.064,39.26137495,0.30200005
24/1/19,38.5275,38.619999,37.935001,38.174999,36.95797,101766000,38.869999,0.342499,38.7969992,-0.0855004,39.5749999,0.31362495
25/1/19,38.869999,39.532501,38.580002,39.439999,38.18264,134142000,38.947498,0.077499,38.788999,-0.0080002,39.8388749,0.263875
28/1/19,38.947498,39.0825,38.415001,39.075001,37.829281,104768400,39.0625,0.115002,39.2439994,0.4550004,40.04499995,0.20612505
29/1/19,39.0625,39.532501,38.5275,38.669998,37.437191,166348800,40.8125,1.75,39.8439994,0.6,40.27212495,0.227125
30/1/19,40.8125,41.537498,40.057499,41.3125,39.995449,244439200,41.5275,0.715,40.418,0.5740006,40.51274995,0.240625
31/1/19,41.5275,42.25,41.139999,41.610001,40.283463,162958400,41.740002,0.212502,40.9990006,0.5810006,40.7767499,0.26399995
1/2/19,41.740002,42.244999,41.482498,41.630001,40.302826,130672400,41.852501,0.112499,41.8295006,0.8305,40.984625,0.2078751
4/2/19,41.852501,42.915001,41.82,42.8125,41.447632,125982000,43.215,1.362499,42.3995002,0.5699996,41.19775005,0.21312505
5/2/19,43.215,43.77,43.087502,43.544998,42.156769,144406400,43.662498,0.447498,42.7139998,0.3144996,41.35037515,0.1526251
6/2/19,43.662498,43.892502,43.212502,43.560001,42.171295,112958400,43.099998,-0.5625,42.8154996,0.1014998,41.53512515,0.18475
7/2/19,43.099998,43.485001,42.584999,42.735001,41.372597,126966800,42.247501,-0.852497,42.9974996,0.182,41.7557503,0.22062515
8/2/19,42.247501,42.665001,42.105,42.602501,41.421211,95280000,42.762501,0.515,42.8595,-0.1379996,41.9741253,0.218375
11/2/19,42.762501,42.802502,42.3125,42.357498,41.182999,83973600,42.525002,-0.237499,42.6965004,-0.1629996,42.2076254,0.2335001
12/2/19,42.525002,42.75,42.424999,42.7225,41.53788,89134000,42.8475,0.322498,42.5620012,-0.1344992,42.4316256,0.2240002
13/2/19,42.8475,43.119999,42.48,42.544998,41.365311,89960800,42.427502,-0.419998,42.675001,0.1129998,42.6436257,0.2120001
14/2/19,42.427502,42.814999,42.345001,42.700001,41.516014,87342800,42.8125,0.384998,42.6080012,-0.0669998,42.7820008,0.1383751
15/2/19,42.8125,42.924999,42.4375,42.605,41.423641,98507200,42.427502,-0.384998,42.662501,0.0544998,42.8841258,0.102125
19/2/19,42.427502,42.860001,42.372501,42.732498,41.547604,75891200,42.797501,0.369999,42.6830012,0.0205002,42.99325075,0.10912495
20/2/19,42.797501,43.330002,42.747501,43.0075,41.814976,104457600,42.950001,0.1525,42.7765008,0.0934996,43.09987575,0.106625
21/2/19,42.950001,43.092499,42.575001,42.764999,41.579201,68998800,42.895,-0.055001,42.922001,0.1455002,43.12250075,0.022625
22/2/19,42.895,43.25,42.845001,43.2425,42.043468,75652800,43.540001,0.645001,43.122001,0.2,43.1127508,-0.00974995
25/2/19,43.540001,43.967499,43.487499,43.557499,42.349731,87493600,43.427502,-0.112499,43.2230012,0.1010002,43.086751,-0.0259998
26/2/19,43.427502,43.825001,43.2925,43.5825,42.374039,68280800,43.302502,-0.125,43.3490014,0.1260002,43.168001,0.08125
27/2/19,43.302502,43.75,43.182499,43.717499,42.505291,111341600,43.580002,0.2775,43.4840014,0.135,43.27987595,0.11187495
28/2/19,43.580002,43.727501,43.23,43.287498,42.087219,112861600,43.57,-0.010002,43.5605014,0.0765,43.43175085,0.1518749
1/3/19,43.57,43.787498,43.2225,43.7425,42.529602,103544800,43.922501,0.352501,43.6720012,0.1114998,43.58812575,0.1563749
4/3/19,43.922501,44.4375,43.4925,43.962502,42.7435,109744800,43.985001,0.0625,43.7450008,0.0729996,43.77737575,0.18925
5/3/19,43.985001,44,43.634998,43.8825,42.665718,78949600,43.6675,-0.317501,43.7225002,-0.0225006,43.9592508,0.18187505
6/3/19,43.6675,43.872501,43.485001,43.630001,42.420223,83241600,43.467499,-0.200001,43.5245006,-0.1979996,44.1922508,0.233
7/3/19,43.467499,43.610001,43.005001,43.125,41.929226,99185600,42.580002,-0.887497,43.5145006,-0.01,44.3802507,0.1879999
8/3/19,42.580002,43.267502,42.375,43.227501,42.028877,95997600,43.872501,1.292499,43.7175004,0.2029998,44.6080007,0.22775
11/3/19,43.872501,44.779999,43.837502,44.724998,43.484852,128044000,45,1.127499,44.0965004,0.379,44.90500065,0.29699995
12/3/19,45,45.6675,44.842499,45.227501,43.973427,129870400,45.5625,0.5625,44.5980002,0.5014998,45.12187555,0.2168749
13/3/19,45.5625,45.825001,45.23,45.427502,44.167881,124130000,45.974998,0.412498,45.3245002,0.7265,45.3462505,0.22437495
14/3/19,45.974998,46.025002,45.639999,45.932499,44.658878,94318000,46.212502,0.237504,45.8400002,0.5155,45.5405004,0.1942499
15/3/19,46.212502,46.8325,45.935001,46.529999,45.239796,156171600,46.450001,0.237499,46.2575006,0.4175004,45.72337525,0.18287485
18/3/19,46.450001,47.0975,46.447498,47.005001,45.701641,104879200,47.087502,0.637501,46.4565004,0.1989998,45.91775025,0.194375
19/3/19,47.087502,47.247501,46.48,46.6325,45.339466,126585600,46.557499,-0.530003,46.762501,0.3060006,46.1171252,0.19937495
20/3/19,46.557499,47.372501,46.182499,47.040001,45.735664,124140800,47.505001,0.947502,47.2870004,0.5244994,46.3065001,0.1893749
21/3/19,47.505001,49.0825,47.452499,48.772499,47.420124,204136800,48.834999,1.329998,47.5725,0.2854996,46.5387501,0.23225
22/3/19,48.834999,49.422501,47.695,47.762501,46.438133,169630800,47.877499,-0.9575,47.7379998,0.1654998,46.80025005,0.26149995
25/3/19,47.877499,47.994999,46.650002,47.185001,45.876652,175381200,47.915001,0.037502,47.864,0.1260002,47.1268749,0.32662485
